SOCIETE|SE|CHAINE_FINANCIERE|ANNEE_MOIS|OBSV|CATEGORIE_ENTREPRISE|CODE_DEPOT|LIBELLE_CODE_DEPOT|STATUT|LIBELLE_STATUT|CODE_APPLI|nbre|INDIC DEMAT|SE_LIBELLE
DEFE|D1585EG045|SSA|2017-06|numero_facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-06|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|17|REJETEE|-|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|-|-|-|-|-|-|183|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|ETI|-|-|-|-|-|2416|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|23|SUPPRIMEE|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique_sans_siret|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|7|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|339|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|36|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|8|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|ETI|6|EDI|20|COMPTABILISEE|CPP001|54|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|ETI|8|UPLOAD_API|20|COMPTABILISEE|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP001|49|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|22|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|ETI|6|EDI|17|REJETEE|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|ETI|-|-|-|-|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|GE|-|-|-|-|-|456|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|35|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|50|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|341|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|-|12|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|26|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|8|UPLOAD_API|19|MISE_EN_PAIEME|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|GE|6|EDI|17|REJETEE|-|5|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique_sans_siret|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|4|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|8|UPLOAD_API|20|COMPTABILISEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|6|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique_sans_siret|GE|6|EDI|20|COMPTABILISEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|25|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|6|EDI|20|COMPTABILISEE|CPP001|85|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|GE|-|-|-|-|BNP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|11|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique_sans_se|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|GE|-|-|-|-|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|GE|8|UPLOAD_API|17|REJETEE|-|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|GE|2|DEPOT_PDF_PORTAIL|15|A_RECYCLER|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|GE|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|PME|-|-|-|-|-|2270|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|6|EDI|19|MISE_EN_PAIEME|CPP001|12|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|6|EDI|20|COMPTABILISEE|CPP001|11|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|PME|2|DEPOT_PDF_PORTAIL|17|REJETEE|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|PME|-|-|-|-|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|9|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|PME|6|EDI|14|MISE_A_DISPOSI|CPP001|7|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|4|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|24|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP001|4|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|17|REJETEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|104|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PME|6|EDI|14|MISE_A_DISPOSI|CPP001|72|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|PUBLIC|-|-|-|-|-|499|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|9|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PUBLIC|6|EDI|19|MISE_EN_PAIEME|CPP001|33|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|PUBLIC|6|EDI|17|REJETEE|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|6|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|rien|PUBLIC|-|-|-|-|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PUBLIC|4|DEPOT_PDF_API|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PUBLIC|6|EDI|17|REJETEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|104|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PUBLIC|6|EDI|20|COMPTABILISEE|CPP001|39|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-07|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|22|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|-|-|-|-|-|-|163|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique_sans_siret|-|6|EDI|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique_sans_siret|-|6|EDI|19|MISE_EN_PAIEME|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|ETI|-|-|-|-|-|2607|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|ETI|-|-|-|-|CPP003|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP003|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|6|EDI|20|COMPTABILISEE|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP001|178|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|20|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|170|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|22|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|8|UPLOAD_API|19|MISE_EN_PAIEME|CPP001|4|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|17|REJETEE|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|ETI|-|-|-|-|CPP001|7|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|178|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|ETI|6|EDI|17|REJETEE|-|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|24|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|GE|-|-|-|-|-|401|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|8|UPLOAD_API|15|A_RECYCLER|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|7|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|-|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|5|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|5|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|8|UPLOAD_API|19|MISE_EN_PAIEME|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|6|EDI|20|COMPTABILISEE|CPP001|18|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|8|UPLOAD_API|20|COMPTABILISEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|10|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|GE|-|-|-|-|BNP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|8|UPLOAD_API|17|REJETEE|-|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique_sans_siret|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|GE|-|-|-|-|CPP001|11|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|-|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|6|EDI|17|REJETEE|-|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|4|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|10|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|6|EDI|19|MISE_EN_PAIEME|CPP003|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|185|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|247|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|40|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique_sans_siret|GE|6|EDI|19|MISE_EN_PAIEME|CPP001|4|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|7|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|168|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|PME|-|-|-|-|-|2259|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PME|6|EDI|14|MISE_A_DISPOSI|CPP001|34|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PME|6|EDI|14|MISE_A_DISPOSI|CPP003|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PME|6|EDI|17|REJETEE|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PME|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PME|6|EDI|19|MISE_EN_PAIEME|CPP001|30|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PME|2|DEPOT_PDF_PORTAIL|17|REJETEE|-|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|59|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|56|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PME|6|EDI|14|MISE_A_DISPOSI|CPP001|32|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|PME|-|-|-|-|CPP001|7|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|52|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|PUBLIC|-|-|-|-|-|411|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|PUBLIC|-|-|-|-|CFF002|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|17|REJETEE|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PUBLIC|8|UPLOAD_API|17|REJETEE|-|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|6|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PUBLIC|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP001|19|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PUBLIC|6|EDI|19|MISE_EN_PAIEME|CPP001|106|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|17|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PUBLIC|6|EDI|20|COMPTABILISEE|CPP001|13|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|6|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_facture|PUBLIC|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|PUBLIC|-|-|-|-|CPP001|5|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP001|87|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PUBLIC|6|EDI|19|MISE_EN_PAIEME|CPP003|6|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|rien|PUBLIC|-|-|-|-|CPP003|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-08|numero_piece_logistique|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP003|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|rien|-|-|-|-|-|-|157|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique_sans_siret|-|6|EDI|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|rien|ETI|-|-|-|-|-|1951|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP003|229|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|0|BROUILLON|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique_sans_siret|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|14|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|17|REJETEE|-|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|6|EDI|20|COMPTABILISEE|-|4|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|rien|ETI|-|-|-|-|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP001|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|-|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|6|EDI|17|REJETEE|-|20|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|31|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|5|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|rien|ETI|-|-|-|-|CPP003|6|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|-|22|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|87|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|33|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|17|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|7|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|3|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP001|55|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|26|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|1|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|ETI|6|EDI|20|COMPTABILISEE|CPP001|11|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|rien|GE|-|-|-|-|-|331|HORS DEMAT|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|7|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP001|2|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|92|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|80|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP001|37|NATIVE|DAPSA
DEFE|D1585EG045|SSA|2017-09|numero_piece_logistique_sans_siret|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|2|NATIVE|DAPSA
